condition_id,scene_id,direction_id,physx_collision_to_safe,curobo_collision_to_safe
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_062,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_063,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_064,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_065,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_066,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_067,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_068,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_069,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_070,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_071,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_072,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_073,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_074,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_075,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_076,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_077,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_078,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_079,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_080,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_081,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_082,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_083,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_084,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_085,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_086,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_087,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_088,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_089,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_090,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_091,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_092,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_093,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_094,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_095,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_096,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_097,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_098,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_099,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_100,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_101,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_102,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_103,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_104,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_105,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_106,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_107,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_108,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_109,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_110,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_111,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_112,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_113,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_114,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_115,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_116,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_117,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_118,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_119,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_120,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_121,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_122,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_123,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_124,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_125,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_126,False,False
formal_baseline_v1__inflation_000mm,formal_baseline_v1,direction_127,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_000,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_001,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_002,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_003,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_004,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_005,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_006,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_007,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_008,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_009,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_010,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_011,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_012,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_013,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_014,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_015,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_016,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_017,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_018,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_019,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_020,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_021,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_022,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_023,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_024,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_025,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_026,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_027,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_028,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_029,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_030,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_031,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_032,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_033,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_034,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_035,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_036,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_037,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_038,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_039,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_040,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_041,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_042,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_043,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_044,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_045,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_046,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_047,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_048,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_049,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_050,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_051,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_052,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_053,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_054,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_055,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_056,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_057,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_058,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_059,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_060,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_061,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_062,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_063,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_064,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_065,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_066,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_067,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_068,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_069,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_070,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_071,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_072,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_073,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_074,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_075,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_076,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_077,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_078,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_079,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_080,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_081,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_082,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_083,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_084,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_085,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_086,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_087,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_088,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_089,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_090,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_091,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_092,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_093,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_094,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_095,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_096,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_097,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_098,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_099,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_100,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_101,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_102,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_103,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_104,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_105,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_106,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_107,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_108,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_109,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_110,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_111,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_112,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_113,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_114,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_115,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_116,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_117,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_118,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_119,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_120,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_121,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_122,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_123,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_124,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_125,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_126,False,False
formal_baseline_v1__inflation_005mm,formal_baseline_v1,direction_127,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_000,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_001,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_002,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_003,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_004,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_005,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_006,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_007,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_008,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_009,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_010,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_011,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_012,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_013,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_014,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_015,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_016,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_017,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_018,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_019,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_020,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_021,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_022,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_023,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_024,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_025,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_026,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_027,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_028,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_029,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_030,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_031,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_032,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_033,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_034,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_035,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_036,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_037,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_038,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_039,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_040,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_041,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_042,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_043,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_044,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_045,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_046,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_047,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_048,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_049,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_050,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_051,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_052,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_053,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_054,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_055,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_056,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_057,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_058,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_059,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_060,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_061,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_062,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_063,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_064,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_065,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_066,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_067,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_068,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_069,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_070,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_071,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_072,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_073,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_074,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_075,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_076,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_077,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_078,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_079,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_080,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_081,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_082,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_083,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_084,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_085,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_086,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_087,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_088,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_089,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_090,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_091,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_092,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_093,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_094,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_095,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_096,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_097,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_098,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_099,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_100,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_101,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_102,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_103,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_104,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_105,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_106,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_107,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_108,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_109,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_110,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_111,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_112,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_113,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_114,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_115,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_116,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_117,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_118,False,False
formal_baseline_v1__inflation_010mm,formal_baseline_v1,direction_119,False,False
