condition_id,scene_id,inflation_mm,direction_id,curobo_first_sampled_collision_mm,physx_first_sampled_collision_mm,delta_physx_minus_curobo_mm,boundary_status
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_110,28.0,24.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_111,32.0,26.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_112,28.0,24.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_113,28.0,26.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_114,30.0,24.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_115,26.0,22.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_116,28.0,24.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_117,28.0,22.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_118,24.0,22.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_119,28.0,22.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_120,24.0,20.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_121,24.0,22.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_122,26.0,22.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_123,24.0,20.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_124,24.0,20.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_125,22.0,20.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_126,22.0,18.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,direction_127,22.0,18.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_000,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_001,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_002,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_003,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_004,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_005,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_006,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_007,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_008,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_009,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_010,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_011,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_012,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_013,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_014,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_015,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_016,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_017,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_018,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_019,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_020,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_021,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_022,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_023,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_024,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_025,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_026,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_027,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_028,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_029,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_030,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_031,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_032,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_033,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_034,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_035,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_036,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_037,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_038,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_039,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_040,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_041,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_042,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_043,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_044,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_045,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_046,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_047,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_048,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_049,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_050,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_051,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_052,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_053,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_054,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_055,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_056,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_057,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_058,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_059,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_060,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_061,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_062,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_063,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_064,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_065,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_066,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_067,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_068,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_069,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_070,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_071,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_072,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_073,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_074,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_075,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_076,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_077,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_078,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_079,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_080,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_081,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_082,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_083,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_084,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_085,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_086,,56.0,,physx_only_observed
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_087,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_088,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_089,56.0,56.0,0.0,exact_sampled_agreement
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_090,,,,both_right_censored
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_091,,52.0,,physx_only_observed
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_092,,60.0,,physx_only_observed
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_093,,58.0,,physx_only_observed
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_094,48.0,42.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_095,60.0,56.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_096,58.0,48.0,-10.0,physx_earlier
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_097,46.0,46.0,0.0,exact_sampled_agreement
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_098,56.0,48.0,-8.0,physx_earlier
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_099,46.0,40.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_100,50.0,46.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_101,52.0,42.0,-10.0,physx_earlier
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_102,40.0,36.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_103,46.0,42.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_104,44.0,38.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_105,38.0,38.0,0.0,exact_sampled_agreement
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_106,44.0,38.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_107,38.0,32.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_108,40.0,36.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_109,40.0,34.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_110,34.0,32.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_111,40.0,34.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_112,36.0,30.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_113,34.0,32.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_114,38.0,32.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_115,32.0,28.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_116,34.0,30.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_117,34.0,28.0,-6.0,physx_earlier
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_118,30.0,28.0,-2.0,physx_earlier
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_119,32.0,28.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_120,30.0,26.0,-4.0,physx_earlier
multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,direction_121,30.0,26.0,-4.0,physx_earlier
